PID,비표_ID,C_Q1,C_Q1_1,C_Q1_2,C_Q2,C_Q3_1,C_Q3_2,C_Q3_3,C_Q3_4,C_Q3_5,C_Q3_6,C_Q4_1,C_Q4_2,C_Q4_3,C_Q4_4,C_Q4_5,C_Q4_6,C_Q4_7,C_Q4_8,C_Q5,C_Q6_1,C_Q6_2,C_Q6_3,C_Q6_4,C_Q6_5,C_Q6_6,C_Q6_7,C_Q6_8,C_Q6_9,C_Q6_10,C_Q7_1,C_Q7_2,C_Q8,C_Q9,C_Q10,C_Q11,C_Q12,C_Q13,C_Q14,C_Q15,C_DQ1,C_DQ2,C_DQ3,C_DQ4,C_DQ5,C_DQ6,D_Q1,D_Q1_1,D_Q1_2,D_Q2,D_Q3_1,D_Q3_2,D_Q3_3,D_Q3_4,D_Q3_5,D_Q3_6,D_Q4_1,D_Q4_2,D_Q4_3,D_Q4_4,D_Q4_5,D_Q4_6,D_Q4_7,D_Q4_8,D_Q5_1,D_Q5_2,D_Q5_3,D_Q5_4,D_Q5_5,D_Q5_6,D_Q5_7,D_Q5_8,D_Q5_9,D_Q5_10,D_Q6_1,D_Q6_2,D_Q7,D_Q8,D_Q9_M1,D_Q9_M2,D_Q9_1,D_Q10_M1,D_Q10_M2,D_Q10_1,D_Q11,D_Q12,D_Q13,D_Q14,D_Q15,D_Q16,D_Q17,D_Q18,D_Q19_1,D_Q19_2,D_Q19_3,D_Q19_4,D_Q19_5,D_Q19_6,D_Q19_7,D_Q19_8,D_Q20_1,D_Q20_2,D_Q20_3,D_Q20_4,D_Q20_5,D_Q20_6,D_Q20_7,D_Q20_8,D_Q20_9,D_Q20_10,D_Q20_11,D_Q20_12,D_Q20_13,D_Q20_14,D_Q21_1,D_Q21_2,D_Q21_3,D_Q21_4,D_Q21_5,D_Q22_1,D_Q22_2,D_Q22_3,D_Q22_4,D_Q22_5,D_Q22_6,D_Q23,D_Q23_1,WT4
3102012,162,3,,,2,2,1,1,2,1,2,3,2,1,1,3,1,1,2,1,4,5,6,2,4,4,5,2,4,3,5,3,3,1,2,2,2,1,4,2,3,6,3,5,6,1,2,,2.0,1,1,1,1,3,2,4,4,3,5,5,4,3,3,3,2,2,4,3,4,4,5,1,4,4,4,3,2,3,9,,,4,1.0,신재생에너지 비율을 국가의 에 너지 정책을 결정할 때 실현가능한 비율을 발표하여 국민들에게도 공표할 필요가 있다. 신재생에너지 비중을 많이 늘리고 (15% 이상) 그에 대한 투자가 필요한 시점이다.  행정적인 지원도 원자력만큼 국가에서 보조해 주어서 세계 흐름에 발맞춰 발전시켜야 한다.,3,1,2,2,4,3,4,3,6,3,5,2,4,2,6,3,3,5,2,1,2,1,1,5,1,1,3,2,4,1,1,1,3,2,2,1,1,1,3,6,1,1,숙의과정 동안 주변 지인들과 국가과제에 대해 많은 의견교환을 해서 많이 배우고 학습자료를 통하여 평소에 알 수 없었던 지식 및 사실을 알수 있어서 국민의 한 사람으로서 중요한 대안에 대해  생각할 수 있었던 것과 내의견이 정책에 반영되는 것이 너무 좋았고 민주주의 사회가 정말 되었다는 생각이 들어서 만족스러웠고 공론화 과정 동안 다양한 시민들의 의견을 공유하고 수렴하고 나눌 수 있어서 결정에도 많은 도움이 되었고 매우 보람찼다 힘들었지만..,2.21
3102013,90,1,5.0,,1,1,2,3,4,3,1,3,2,1,2,5,2,1,1,4,3,6,3,4,1,6,2,3,1,4,1,3,5,1,2,5,4,1,3,3,3,4,2,5,3,5,1,1.0,,1,1,2,2,3,2,1,2,3,4,3,4,4,3,2,2,4,2,5,2,6,2,4,3,3,1,2,1,2,1,3.0,"안정적 전력공급, 시대변화에 따른 에너지시장 변화에 걸맞도록 신재생에너지의 개발 및 보급에 힘을 기울여야 한다고 생각합니다. 그와 동시에 안정적인 노후원전해체, 사후관리를 점진적으로 진행해야  합니다",3,4.0,"안전에 대한 대책을 세워야 합니다. 최악의 상황을 가정하고 최소대피시간을 가정하여 사고시 대피 시뮬레이션을 정확히 짜고 주기적으로 갱신, 지역주민들에게 교육, 실제 상황에 대한 대응훈련도 주기적으로 이루어져 실제적으로 효용성이 있게끔 해야 합니다.",3,1,2,2,4,5,3,3,3,2,5,1,2,3,3,2,3,3,1,1,2,3,3,7,2,4,2,4,6,2,1,1,1,1,1,1,2,1,1,3,2,2,(만족) 민주주의 국가의 국민의  한 사람으로서 국가정책에 내 의견이 직접 반영이 된다는 점이 매우 뿌듯했다. 어떤 결과가 나와도 내가 참여한 결과이기에 더 수용할 수가 있다. 생각보다 알차고 꼼꼼하고 모든 연령대도 참여가능하게 짜여졌고 과정 내내 설명이 잘 되었다. 프로그램 준비에 고민과 노력을 한 것이 느껴졌다. 자신의 시간을 할애해 참여하는데에 상응하는 대우(금전적인 것 포함)/ (불만족/개선요구) 주최쪽에서 뜻이 있어 찬/반 패널들을 분리하고 사전에 의견교환을 내지 못하게 한 것 같은데 그게 오히려 독이 된 것 같다. 사 전에 재개/반대측이 모여서 대략적인 서로의 발표내용을 제공하여 공통으로 논해지는 주제에 대해서 협의/사전조사/결론도출을 해야했다고 본다 그래서 객관적인 수치로 나올 수 있는 것에 대해서는 양쪽말이 다르지 않게 수치를 통일했어야한다 수치를 통일해도 그것에 대한 해석은 다를 수 있기에 그것에대해서 서로 다른 말이 나오지 않도록 해야 모두가 누구의 말이 맞는지 틀리는지 우왕좌왕 하지 않을 것이다,1.09
3102014,398,3,,,2,2,1,1,2,1,2,5,3,1,3,5,1,1,3,1,4,3,4,4,3,3,6,3,5,2,4,3,2,4,2,2,4,1,2,2,3,3,2,7,5,5,2,,2.0,1,2,1,1,2,1,2,3,2,3,4,4,4,2,3,4,3,4,4,4,3,5,2,4,2,4,2,2,2,2,1.0,전기를 안정적으로 공급할수있게 해야한다. 앞으로 원자력의 비중이 점점 줄어든다는 가정하에,4,2.0,건설과정과 계약문제등을 시민들도 접근하기 쉽고 알기쉽게 투명하게 거짓없이 공개해야 한다,4,4,2,4,2,3,3,2,5,3,5,2,3,2,2,3,5,5,4,1,3,4,4,5,2,2,2,3,3,3,3,2,3,3,3,1,1,2,1,4,2,3,공론화 과정이 처음 의도와는 다르게 많이 미흡했다. 정말 시민참여단이 원하고 알고싶은 내용들을 다 알수없었고 제한이 많았다. 두측 다 정확한 팩트만을 가지고 주장을 해야하는데 같은 문제를 가지고 서로 다른 주장(근거)를 말하니 혼란스럽고 정확한 정보가 많이 부족했다,2.21
3102030,391,3,,,2,2,2,2,2,3,5,1,1,1,2,2,1,1,2,1,2,4,5,2,7,2,4,2,4,2,2,2,3,4,2,2,4,1,4,3,3,6,3,7,8,5,2,,2.0,1,2,2,1,3,2,2,4,3,4,4,5,4,3,3,5,5,5,2,3,5,5,3,3,2,2,2,2,1,3,1.0,기존 운영되고 있는 원전의 위험성은 어떻게 대비할 것인지 구체적인 대책방안을 제시해야 한다.,2,4.0,,3,1,2,1,4,1,4,3,5,4,3,1,1,4,1,1,3,3,2,1,5,4,3,3,3,3,4,4,3,3,1,1,1,1,1,1,2,2,1,2,1,2,매우 만족하지 않는 이유는 공론화를 진행하는 과정이나 전문가들의 의견이 참여단 스스로 판단하기에는 정보가 많이 부족했고 피드백 또한 미흡했다. 그럼에도 불구하고 첫 시행이었기 때문에 다음 공론 화의 기회가 있다면 더욱 나아질 기회가 충분하다고 생각하기에 만족한다.,1.09
3102038,369,1,3.0,,1,1,2,1,3,3,1,3,3,2,2,2,2,1,4,2,3,7,2,5,2,4,2,5,2,3,2,3,3,4,2,2,2,3,4,3,3,6,2,5,3,1,1,3.0,,1,1,1,1,2,4,2,2,2,5,5,5,5,2,2,1,3,2,5,1,4,1,6,6,7,2,5,1,2,1,2.0,기존 원전들에 대한 안정성이 제대로 점검되어있는지 한수원에서 점검할 게 아니라 원전을 사용하고 있는 해외나 여러 전문가들의 감사가 이뤄져서 투명하게 공개되어야 한다고 생각합니다,2,3.0,* 사용후 핵연료에 대한 확실한 계획을 발표해주길 바랍니다,3,1,2,2,4,1,4,3,5,3,5,2,2,2,3,3,4,4,1,1,2,5,5,3,1,1,3,3,4,2,1,1,1,1,1,1,2,1,1,1,1,1,"양측 전문가들의 발표를 직접 듣고 이해할 수 있고 전문가토론 및 분임토의를 통해 궁금한 점,반대편의 의견을 충분히 들을 수 있어 도움이 되었음 어떤 결과가 결정되더라도 추후에 이주제 및 정책방향과 실행에 관심을 가지고 참여해야겠다는 생각이 들게 됨 무엇보다 공론화과정에서 우려했던 점(각 입장끼리의 싸움)이 없이 마무리가 되어 합리적이고 공정했다고  생각하기에 매우 만족합니다",1.09
3102084,378,3,,,2,1,2,3,5,3,1,3,2,1,4,3,3,1,2,2,2,6,3,4,3,7,3,3,4,3,3,4,3,1,2,1,4,1,4,3,3,4,3,7,3,2,1,2.0,,2,1,2,2,3,1,3,4,3,5,4,6,6,3,3,2,3,3,5,4,6,1,3,2,2,2,3,1,2,1,2.0,건설을 중단하면 적어도  일시적으로 전력공급이 원활하지 않을 수 있다 그러므로 에너지절약캠페인이 이뤄져야 하며 에너지빈곤층에게 높아진 전기요금으로 인한 부담감을 덜수 있도록 하는 에너지복지정책이 필요하다,1,3.0,"기업들을 상대로 한 전기요금 정상화,전기절약이 필요하다고 생각한다. 또한 에너지소비효율동급을 높여가는 방향으로  전자제품을 개발하고 기술을 발전시키는 조치가 필요하다",3,1,2,2,4,1,4,4,3,4,5,2,3,1,2,3,2,1,2,1,3,3,2,4,3,1,3,3,5,2,2,2,2,1,2,2,1,1,3,3,1,2,"공론화 자체는 대표성있는  사람들을 적절하게 모아서 좋았다 각기 다른 환경,지역,전공,연령의 사람들을 모아 공정성을 확보한 것이 좋았다 하지만 앞으로의 정책들에도 공론화과정을 대입시키기엔 공론화과정  자체가 예산이 너무 들여서 한 점이 조금 아쉽고 염려스럽다 더 많은 표본으로 오차를 줄이고 대표성을 늘리면서 동시에 공론화과정에 드는 비용을 줄이는 방향으로 계속해서 나아가야 한다",2.21
3103019,422,1,4.0,,1,1,2,2,2,2,1,2,3,1,2,3,3,1,5,4,2,4,1,5,2,5,2,5,2,5,2,5,3,1,1,1,4,3,3,3,3,6,4,3,6,1,1,4.0,,1,1,2,2,2,3,1,4,4,4,4,6,3,4,4,2,6,2,6,3,6,2,6,3,5,1,3,1,1,4,1.0,건설 중단이 공정하고  투명한  과정에 의한 적법한 절차에 따른 결정이었다는 것에 대한 내용 공표가 필요합니다( 언론의 공정한 보도->기레기아웃),2,3.0,"사고발생시 원자력 발전소를  지은 업체들의 면책특권 폐지, 5호기, 6호기중 1개만 건설 재개 요망",3,1,2,1,4,3,3,3,4,6,3,1,1,3,3,3,3,3,2,1,2,3,3,3,2,2,3,4,7,3,1,2,3,2,2,1,2,5,1,2,2,2,"지난 9년간 정부의 정책에 대해 일방적인 통보및 진행을 해왔다면, 이번 정부는 처음으로 정부정책에 시민이 참여할수 있는 프로그램을 만들었다는 점에서 만족합니다. 앞으로도 이번 시민참여 공론화  위원회와 같은 정책들이 활성화 되었으면 합니다.",0.98
3103023,444,2,,3.0,2,1,1,1,1,1,1,3,3,2,4,3,2,2,2,1,6,4,5,3,4,4,7,4,5,4,4,3,4,4,2,4,2,1,4,5,3,3,4,5,3,5,2,,2.0,1,1,1,4,4,5,1,3,3,3,3,4,5,2,2,3,4,4,3,5,4,4,3,4,4,2,2,2,2,1,3.0,원전해체연구 그리고 폐기물재생방안 연구,1,2.0,신재생에너지 투자,4,1,2,2,2,4,4,1,7,4,4,1,2,3,3,2,3,3,1,1,2,4,4,4,2,1,2,2,4,2,1,1,1,1,1,1,1,2,2,1,1,2,이러 공론화로 인해 더욱 민주주의에 한발짝 다가가서,1.02
3103036,74,3,,,1,1,1,1,1,2,1,3,2,1,2,5,1,1,3,1,4,5,4,5,6,5,4,5,6,5,4,3,3,1,2,2,4,1,4,3,3,7,3,5,8,5,2,,5.0,1,1,1,2,1,2,1,4,4,5,5,6,6,5,5,3,5,4,4,3,5,4,4,4,5,4,4,2,1,1,2.0,원자력 페기물 처분을 위한 기술 개발,4,1.0,1.국가차원의 신재생에너지 집중 발전 계획과 예산 마련->탈원전 정책이 유지될수있게 세계적 수준의 신재생에너지 국가로 도약 필요 2.모든 원자력 발전소의 중단을 위한 정부의 계획->2079년까지 위험한 원자력 발전을 계속 유지한다는 건 납득불가 3.완전하게 안전하고 저렴하고 환경오염 없는 차세대 에너지원 연구,3,1,2,2,4,1,4,3,4,6,3,2,3,2,2,2,4,4,1,1,2,4,4,7,7,7,6,5,5,5,2,2,1,1,1,1,4,3,3,2,1,2,꼭 필요한 과정이라 만족합니다 다만 너무 부족한 일정과 빡빡한 스케쥴 때문에 힘이 들었습니다 건설 재개/중단 전문가 분들간 사전 의견 일치가(couseusus)가 필요할 것 같습니다 전문가의 주장이 오히려 더 혼란만 가중시킨 것 같습니다,0.98
3103047,11,2,,1.0,2,1,1,1,1,1,1,2,2,2,3,2,1,1,1,1,4,4,5,2,1,3,7,1,4,4,7,2,2,1,2,1,4,1,4,3,3,6,3,5,6,2,2,,1.0,2,1,1,1,1,1,1,3,3,3,3,3,6,3,3,4,3,4,4,1,3,4,2,4,4,2,2,2,1,1,2.0,,1,3.0,기존 원전에 대한 조사및 안전성 보강,3,1,2,2,4,1,4,3,4,3,3,2,3,1,1,1,3,3,1,1,1,2,2,3,2,2,2,3,5,1,2,2,2,2,2,1,1,3,1,1,1,2,최대한 토론을 거치지 않고 자유로운 의견교환이 이루어져서  만족한다,1.02
3103069,432,2,,2.0,2,2,1,2,2,3,2,3,2,2,4,5,2,2,5,4,5,3,6,2,1,4,4,2,6,2,4,2,2,1,2,1,2,1,4,3,3,4,3,4,7,5,2,,2.0,1,2,1,2,2,3,1,3,2,2,2,4,3,2,2,4,3,5,2,1,3,3,2,5,2,2,2,2,2,1,3.0,,3,4.0,,3,1,2,1,4,1,4,3,5,2,6,4,6,2,2,2,4,4,2,2,3,3,3,3,2,2,1,2,4,2,3,2,2,2,2,2,2,3,1,3,2,2,신고리 5.6호기에 관심이 없는사람들도 공론화과정을 통해 조금이라도 관심을 가질수 있을것 같다.  그리고 몰랐던 지식도 알수 있는 기회가 되었다,1.19
3103083,147,2,,3.0,2,2,2,1,1,3,2,2,3,3,4,4,3,1,5,3,5,3,3,5,5,5,2,3,4,5,2,4,3,1,1,5,4,1,4,3,3,5,2,5,4,5,2,,1.0,1,2,1,1,1,2,2,3,2,4,5,5,6,3,2,5,3,3,4,5,3,3,5,6,3,4,3,2,2,3,1.0,"건설중단시 이를 보완,대체할수 있는 신재생에너지 발전 로드맵. 원자력발전과의 상생유지",2,4.0,건설을 재개 하더라도 탈원전의 장기정책은 유지되어야 한다,3,1,4,5,4,3,4,3,4,6,7,4,4,2,3,3,4,4,1,1,2,3,5,2,3,2,3,6,4,4,3,2,1,1,1,1,2,2,3,3,2,2,"처음으로 시도 되는 규모의 공론화이기에 미흡한 점이 다소 있긴 했지만, 위과정 자체가 시민이 참여하여 결정한다는 현 정부가 지향하는 민주주의의 발전과 부합하여 성숙한 시민문화의 표본이라 생각한다",1.02
3103084,235,3,,,1,1,2,2,3,4,1,2,2,1,3,3,2,1,3,1,3,5,4,5,2,5,2,6,4,6,3,5,3,4,2,2,2,1,4,3,3,4,2,5,3,5,1,4.0,,1,1,3,3,3,4,1,2,5,6,3,4,4,2,3,2,7,1,7,1,7,1,5,4,6,1,7,1,2,1,4.0,,4,2.0,가정용 전기와 산업용 전기의 단가기준 조정및 에너지 소비 효율화를 위한 방안,3,1,2,2,2,3,4,3,3,3,7,1,2,2,3,3,1,1,1,1,1,2,1,3,2,2,3,3,4,1,2,2,1,1,1,1,1,2,1,2,2,1,사회적 갈등을 합의해 나가는 새로운 시도임에도 공정하고 민주적으로 진행되었다,0.98
3103085,174,3,,,1,1,1,1,3,1,3,5,4,5,3,5,2,1,5,4,4,5,4,4,5,5,6,3,2,5,3,2,5,4,2,5,4,5,3,2,3,3,3,5,5,3,2,,3.0,1,1,2,2,3,3,2,4,5,5,5,7,7,3,3,2,4,2,6,2,3,4,5,3,3,5,3,2,1,2,1.0,신재생 에너지원을 통한 발전 시설확대(LNG 발전 최소화 방안 마련),3,4.0,시공과정과 검수결과의 투명성과 공정성,3,1,2,5,5,1,3,2,7,3,1,1,4,2,1,1,1,1,1,1,1,5,3,7,2,1,2,4,7,2,2,1,1,3,2,1,1,3,1,1,1,1,"결정된 정책에 따르며 불평 또는 수긍만 해왔는데, 정책결정을 위한 과정에 뜻을 더할수 있어 대한민국 민주주의의 발전을 실감했다",0.98
3103103,21,3,,,2,2,1,1,4,1,1,2,1,3,4,3,3,3,3,1,4,3,5,3,3,4,5,1,5,2,4,2,3,4,2,5,4,5,4,5,2,3,3,4,4,5,2,,1.0,3,1,1,1,1,1,1,4,3,3,3,3,3,4,4,5,3,7,1,7,3,4,1,5,3,6,3,2,2,3,1.0,기술손실로 인해 핵연료 및 수출에 문제가 없어야 한다 차후 신재생에너지가 불가피한 대비대책이 필요성,3,1.0,해일발생시 높이 10M 더 높이 해야 할 필요성 전력이 공급 안될 경우 차량으로 수동으로 공급이 이니 별도로 발전시설을 보강 이것은 개인 생각인데 혹시 더 깊게 땅 속에서 원전을 만들 순 없는가요?,3,4,2,5,4,3,4,3,1,1,2,2,4,2,2,2,5,5,4,4,3,4,4,3,3,2,1,4,2,2,1,1,1,1,1,1,2,2,1,6,1,2,대한민국 내 나라 한 국민으로써 내 세금 내면서 뜻있게 했다고 생각한다 또한 내 의견이 반영된다는 것에 대해  좋았고 앞으로 사회적 문제점이 발생하기 위해  매우 만족될 때까지 지속적 진행했으면 합니다,1.02
3103111,300,2,,5.0,2,1,1,3,2,1,3,1,1,2,2,2,1,1,2,1,6,4,6,2,7,2,7,1,6,3,6,2,2,4,2,2,4,3,4,1,3,7,4,5,6,5,2,,2.0,2,1,1,2,2,2,2,3,3,4,4,4,5,3,3,2,3,6,3,6,3,4,2,6,3,5,2,2,2,3,1.0,국가재난상황발생시 전력을 공급할수 있는 발전 원료를 원활히 조달할수 있는지가 중요하다,4,3.0,기존 사용연한이 임박한 원전은 기타 의견듣지 말고 폐쇄해야 한다,3,1,2,4,4,3,4,3,4,6,4,1,1,1,2,1,4,4,3,2,2,4,4,4,3,2,4,4,4,3,1,1,1,1,1,1,1,1,1,2,1,2,"직접 민주주의를  보여주셔서 감사하다. 주최측의 미숙한 운영이 아쉽다. 버스배차, 토의방식 등등",1.02
3103119,441,1,4.0,,1,1,2,3,3,3,2,1,1,1,1,2,1,1,3,1,3,7,2,7,3,4,3,3,1,6,2,4,3,1,2,1,4,1,3,3,3,6,3,2,5,3,1,4.0,,1,1,2,2,2,2,2,3,4,5,5,4,4,4,4,4,5,2,6,4,5,3,6,1,6,4,4,1,1,4,1.0,건설 중단시 이해당사자들(재개 측)에 충분한 보상과 이해를 꾸준히 구하는 조치를 하여야 할 것입니다,1,4.0,건설 전반 공정의 정당성을 중단측분들에게 이해시키고 그들의 소리(의견)을 점차 반영해 주는 조치가 필요하겠다고  생각된다,3,1,2,2,4,1,4,3,6,5,3,2,2,2,2,2,4,4,1,1,3,3,3,3,4,4,1,4,5,2,1,1,1,1,1,1,1,1,1,3,2,2,"나와 생각이 다름을 서로의 토론을 통해 알아가는 과정이 공정하고 진지하게 진행된 거 같아 좋았습니다. 이러닝 동영상, 자료집, TV 토론회 등등 다양한 매체를 통해 시민참여단이 숙의함에 있어 다양성을 느끼게 해주어 매우 만족합니다",0.98
3103120,457,3,,,1,1,1,1,1,1,1,3,2,2,3,3,1,1,3,1,5,3,5,6,2,3,2,6,3,3,2,2,3,1,2,1,4,3,3,3,3,8,3,5,8,5,2,,2.0,1,1,1,1,4,3,1,3,3,4,4,4,4,3,3,5,6,4,4,3,6,3,2,4,4,4,3,2,2,3,1.0,없음,1,2.0,없음,3,1,2,2,4,3,4,3,5,5,5,3,3,2,2,2,2,2,3,1,2,2,2,3,2,1,2,3,4,2,3,2,3,2,2,1,1,1,1,1,1,2,BEST: 알찬 사전준비로 양측의  의견을 잘 이해할 수 있었다/ BAD: 분임토의시 양방향 토론이 없었던 점이 아쉬움,0.98
3104006,430,1,2.0,,1,1,2,2,2,3,1,1,1,1,2,1,1,1,1,1,1,7,2,7,1,6,2,3,2,7,1,7,3,1,2,1,4,1,4,3,3,7,1,5,6,5,1,4.0,,1,1,2,2,2,3,1,2,6,7,2,4,4,2,5,1,7,1,7,1,7,1,1,1,7,1,3,1,2,1,2.0,"신재생 에너지 개발,발전",2,1.0,"신재생 에너지 개발,발전. 기존 원전의 안전성 확보",3,1,2,1,4,3,4,3,4,7,6,1,2,2,2,2,7,4,2,2,3,4,3,3,3,3,1,1,3,2,3,2,1,1,1,1,1,2,1,2,1,2,"국가 중요정책을 시민 공론화 공정을 통해 의견을 토론할수있어 결정이 어떻게 되었든 시민의 의견을 이야기 할수있는 시간,장소가 주어져서 좋았다",0.86
3104008,420,3,,,2,1,2,2,2,2,1,2,2,2,2,2,3,2,3,2,2,4,3,4,2,5,3,5,4,5,3,4,3,4,2,1,4,1,4,2,3,6,9,5,4,5,1,2.0,,1,1,2,2,1,2,1,4,4,4,3,4,4,3,3,1,6,3,6,2,6,3,5,1,7,3,4,1,3,1,4.0,한수원을 향한 철저한 감시및 점검 (원전비리 없애기)처벌강화. 기존 원전에 대한 안전성 관리 강화. 공정한 역학조사 (방사능으로 인한 각종 질환/원전 주민에 관한)및 연구가 필요함. 정당한 보상정책. 원전사고 대비책이 정확히 있어야 할것!,9,,,3,1,2,2,4,3,4,3,4,6,6,3,3,3,3,3,3,3,2,1,3,3,3,2,2,2,1,2,3,4,3,3,1,1,3,1,1,3,2,3,2,3,프레젠테이션은 좋았다  허나 질의응답시간이 시민참여단 입장에서는 가장 궁금한 사항을 물어보는 시간인데 시간에  쫓겨 정확한 답변도 시원한 답변이 없어 아쉬웠다 시원하게 궁금점이 해소되지 않았다 짧은 시간에 방대한 정보와 각종 전문가들의 의견을 듣는게 많이 피로하였지만  부족한 점을 보완해 다음 공론화에 참고가 되었으면 한다 스케줄이 너무 빡빡했다 조정이 필요해 보임 조마다 전문가들을 1:1로 붙여 질의 응답을 갖는건 어떨까요?,0.86
3104010,176,3,,,1,1,3,4,4,2,2,2,1,2,3,3,1,2,4,2,3,6,3,5,4,3,3,5,3,6,3,4,3,1,2,2,4,3,3,3,3,7,2,6,6,5,1,2.0,,1,1,2,4,5,3,2,3,4,6,3,4,3,4,4,1,7,1,5,3,4,3,5,1,4,2,5,1,2,1,3.0,중단으로 인한 피해와  문제해결을 확실하게 해야합니다,4,3.0,폐기물의 처리에 좀더 많은 관심을 가지고 책임있게 처리하는 방안을 모색하여야 합니다 300년이나 500년 뒤로 미루며 격리만 한 것으로 너무 불안합니다,3,1,2,2,4,3,4,3,7,5,4,3,4,2,3,3,2,2,1,2,1,2,2,3,2,1,3,4,3,2,3,2,1,1,1,1,1,3,3,2,2,2,내 자신과 의견이 다른 분도  있고 다양한 연령대의 사람과 토의를 통하여 서로 몰랐던 정보와 의견을 교환할 수 있는 장을 잘 마련하여주어서 좋은 경험이 되었습니다,1.17
3104018,354,1,2.0,,1,1,1,1,1,5,1,5,2,3,3,5,2,2,4,4,1,7,1,7,1,7,1,7,1,7,1,7,3,1,2,2,2,1,3,3,3,6,2,2,8,5,1,2.0,,1,1,1,1,1,1,1,1,7,7,6,7,5,2,7,1,7,1,7,1,7,1,7,1,7,1,7,1,4,1,4.0,원전 해체 연구나 핵폐기물 연구에 힘써야 한다. 이번 발표자들을 보니 원자력 교수 한수원 직원들이 막대한 보조금을 쥐고 얼마나 이권을 행사하고 있는지 잘 알수 있었다. 상대방을 비방하고 거짓자료를 조작하는 모습이 눈살을 찌뿌리게 했다,1,2.0,40년간 받은 정부 보조금이 너무 많습니다. 보조금 비중을 줄이고 현재 비축만 하고 있는 안전비용으로 원전 핵폐기물 처리에 힘써야 합니다,3,1,2,2,4,1,3,3,4,5,5,1,1,3,3,4,4,4,2,2,3,4,4,7,1,1,1,3,7,4,2,2,2,2,2,1,2,2,1,1,1,2,"민주적 토의과정이 우리사회에  처음으로 시행되었다는 것에 매우 만족하고 참여하게 되서 영광입니다.그런데, 발표자 정범진교수의 토론 태도는 너무 불량해서(상대방 발표시 여러번의 제스츄어를 취해  마치 선동꾼과 같았습니다)수준높은 토론을 망쳤습니다. 또한 카이스트 정용훈교수는 발표시간에 여성비하 발언까지 했고 박00교수는 감정에 호소하며 발표를 했습니다. 대체적으로 건설 재계 측은 상대방 비방을 하며 구체적 자료보다는 감정에 호소하며  한숨을 많이 쉰다든지..이해할 수 없는 행동을 많이 했습니다",0.86
3104022,273,1,5.0,,1,1,3,3,3,3,2,3,2,1,1,5,3,2,4,3,1,7,4,5,2,5,3,4,3,5,3,5,3,4,2,2,4,1,2,3,3,6,2,5,3,5,1,5.0,,1,1,2,3,2,2,3,3,3,5,4,6,6,4,4,1,3,3,6,2,6,3,7,3,5,2,3,1,1,1,3.0,건설 중단으로 인한 피해주민 인력에 대한 보상 및 대책 마련,1,4.0,원전으로 인한 피해 문제 발생시 대책범위 확대 (더욱 안전하고 허용가능한 방법으로) 국민들의 기저에 깔려있는 원전의 불안감을 줄이기 위한 대책 마련,3,1,2,2,4,1,4,3,6,1,3,3,3,4,3,2,4,5,1,1,2,2,3,7,5,2,2,2,4,2,2,3,2,1,1,1,2,2,1,1,1,2,공론화 라는 행위 자체는 만족. 분임토의 및 시민들의 의견교환 그에 따른 질의와 전문가의 답변을 들을 수 있는 기회 등은 만족하나 서로의 합의하에 제출했다는 자료집의 내용이나 서로의 발표에대한 진실공방 그에 따른 시민들의 혼란 야기등은 더욱 철저한 준비를 통해 해야 했던것이 아닌가 하는 아쉬움이 들었다,1.17
3104053,52,1,2.0,,1,1,1,2,2,2,1,2,2,1,1,3,2,1,2,1,1,6,2,6,1,5,2,3,3,3,1,3,4,4,2,5,2,3,3,3,3,8,2,5,8,5,1,2.0,,1,1,2,2,2,3,2,1,3,4,2,4,4,4,2,3,4,2,6,1,5,1,5,4,5,2,6,1,2,1,3.0,"기존의 인력을 해체 작업을 위한 분야로 연구분야를 옮겨 지속적인 유지,보수뿐만 아니라 노후되는 원전 해체를 위한 지속적인 연구가 반드시 필요하다",3,2.0,무엇보다 가장 우선시 되어야 하는것은 안정성 강화이다. 지금의 기술력에 자만하지 말고 유지.보수에 더욱 큰 노력을 해주시길,3,4,2,5,2,1,2,3,5,3,3,1,1,2,3,2,3,3,1,1,3,2,2,3,2,3,4,3,3,4,4,1,3,1,2,1,1,1,1,1,1,2,비전공 분야에 대한 전문지식을 쌓은 부분이 참 감사했고 국가의 정책이 국민의 숙의과정을 통해서 결정된다는 점에서 큰 감동이다. 비록 내 의견과는 다른 결론이 도출된다고 하여도 진심으로 받아들일 것이며 막대한 자본을 들여 이런 장을 마련해주신 정부에게 깊은 감사를 느낀다. 국가의 권력은 국민에게서 나온다는 헌법 조항을 몸소 체험하고 갑니다,0.86
